TRANSACTION_ID,CLIENT_ID,PRODUCT_CODE,QUANTITY,UNIT_PRICE,TRANSACTION_DATE,STATUS
48020,101,bom-a100,62,189.04,2026-03-08 18:10:18.636326,Finalizat
48021,105,Bom-B200,65,322.9,2025-09-15 18:10:18.636326,Finalizat
48022,104,Bom-B200,69,335.84,2025-08-08 18:10:18.636326,Finalizat
48023,104,Bom-B200,66,36.79,2026-01-19 18:10:18.636326,Finalizat
48024,102,BOM-A100,74,274.72,2026-01-29 18:10:18.636326,In Procesare
48025,105,BOM-B200,71,273.93,2025-11-11 18:10:18.636326,Finalizat
48026,110,BOM-B200,15,68.53,2025-11-13 18:10:18.636326,Finalizat
48027,110,Bom-B200,21,188.97,2025-12-08 18:10:18.636326,Finalizat
48028,103,BOM-A100,25,400.44,2026-01-26 18:10:18.636326,
48029,104,bom-a100,21,55.67,2025-08-13 18:10:18.636326,Finalizat
48030,110,BOM-B200,60,110.79,2026-01-30 18:10:18.636326,Finalizat
48031,102,Bom-B200,11,169.66,2025-05-29 18:10:18.636326,Finalizat
48032,106,Bom-B200,52,453.52,2025-05-12 18:10:18.636326,Finalizat
48033,108,BOM-C300,62,486.83,2025-12-11 18:10:18.636326,In Procesare
48034,106,Bom-B200,37,62.24,2025-12-21 18:10:18.636326,In Procesare
48035,104,BOM-A100,64,483.74,2025-08-30 18:10:18.636326,
48036,101,BOM-A100,31,191.75,2025-04-21 18:10:18.636326,Finalizat
48037,103,BOM-A100,45,58.01,2025-09-13 18:10:18.636326,Finalizat
48038,106,bom-a100,23,464.34,2025-10-22 18:10:18.636326,Finalizat
48039,103,BOM-C300,78,90.87,2025-11-27 18:10:18.636326,Anulat
48040,105,Bom-B200,40,494.27,2026-02-19 18:10:18.636326,Finalizat
48041,103,BOM-C300,46,423.99,2025-08-31 18:10:18.636326,Finalizat
48042,102,Bom-B200,30,328.18,2026-02-06 18:10:18.636326,Anulat
48043,105,Bom-B200,34,434.7,2025-09-30 18:10:18.636326,Finalizat
48044,102,BOM-C300,49,227.96,2025-05-08 18:10:18.636326,In Procesare
48045,105,Bom-B200,55,226.13,2025-07-21 18:10:18.636326,Finalizat
48046,106,BOM-C300,51,336.5,2026-01-16 18:10:18.636326,Finalizat
48047,108,BOM-B200,34,14.41,2025-06-11 18:10:18.636326,Finalizat
48048,103,Bom-B200,-15,121.13,2025-12-19 18:10:18.636326,Finalizat
48049,103,bom-a100,66,317.55,2026-02-23 18:10:18.636326,Finalizat
48050,106,BOM-C300,45,339.96,2026-03-26 18:10:18.636326,Anulat
48051,103,BOM-A100,53,71.16,2026-01-18 18:10:18.636326,
48052,102,BOM-B200,23,498.75,2025-06-30 18:10:18.636326,Finalizat
48053,107,BOM-B200,49,138.21,2025-12-23 18:10:18.636326,
48054,105,Bom-B200,24,382.26,2025-11-15 18:10:18.636326,Finalizat
48055,109,BOM-A100,37,374.86,2025-07-23 18:10:18.636326,Finalizat
48056,102,bom-a100,42,157.65,2026-04-10 18:10:18.636326,Finalizat
48057,109,BOM-A100,83,269.77,2026-04-16 18:10:18.636326,Finalizat
48058,110,BOM-A100,80,465.51,2026-01-20 18:10:18.636326,Finalizat
48059,103,BOM-C300,51,335.75,2025-08-23 18:10:18.636326,Finalizat
48060,108,bom-a100,80,355.58,2026-04-09 18:10:18.636326,In Procesare
48061,106,BOM-A100,17,355.32,2025-10-07 18:10:18.636326,In Procesare
48062,104,Bom-B200,21,290.86,2025-07-25 18:10:18.636326,Finalizat
48063,104,BOM-B200,47,473.32,2025-10-26 18:10:18.636326,
48064,103,BOM-A100,82,493.84,2025-10-04 18:10:18.636326,Finalizat
48065,109,BOM-B200,54,290.9,2025-05-07 18:10:18.636326,Finalizat
48066,101,BOM-C300,50,221.16,2025-04-24 18:10:18.636326,Finalizat
48067,104,Bom-B200,68,483.83,2026-01-10 18:10:18.636326,Finalizat
48068,105,BOM-C300,22,400.42,2025-05-10 18:10:18.636326,Finalizat
48069,103,Bom-B200,53,176.33,2025-06-15 18:10:18.636326,In Procesare
48070,105,BOM-B200,67,116.57,2025-05-23 18:10:18.636326,Finalizat
48071,107,Bom-B200,32,373.15,2025-07-16 18:10:18.636326,Finalizat
48072,105,Bom-B200,43,407.06,2025-11-13 18:10:18.636326,
48073,102,BOM-C300,27,230.72,2025-05-19 18:10:18.636326,Finalizat
48074,110,bom-a100,12,323.29,2025-10-08 18:10:18.636326,Finalizat
48075,102,BOM-C300,16,199.66,2026-04-14 18:10:18.636326,Finalizat
48076,109,BOM-B200,67,216.45,2025-05-01 18:10:18.636326,Finalizat
48077,108,BOM-B200,48,84.22,2026-01-06 18:10:18.636326,Finalizat
48078,110,BOM-A100,51,185.84,2025-10-20 18:10:18.636326,In Procesare
48079,106,Bom-B200,69,158.01,2025-12-13 18:10:18.636326,Finalizat
48080,108,BOM-B200,92,197.4,2026-02-22 18:10:18.636326,Finalizat
48081,104,BOM-B200,59,415.23,2025-06-27 18:10:18.636326,Finalizat
48082,102,BOM-C300,44,109.7,2025-04-18 18:10:18.636326,Finalizat
48083,103,BOM-A100,37,382.78,2025-06-29 18:10:18.636326,Finalizat
48084,101,bom-a100,61,150.88,2026-01-25 18:10:18.636326,Finalizat
48085,110,BOM-C300,17,134.93,2025-05-26 18:10:18.636326,Finalizat
48086,103,BOM-B200,44,144.91,2025-08-15 18:10:18.636326,Finalizat
48087,102,Bom-B200,91,251.92,2026-02-25 18:10:18.636326,Finalizat
48088,103,BOM-A100,40,466.24,2025-08-31 18:10:18.636326,Finalizat
48089,102,Bom-B200,47,264.87,2025-11-15 18:10:18.636326,In Procesare
48090,106,Bom-B200,43,90.64,2026-04-01 18:10:18.636326,Finalizat
48091,102,BOM-C300,71,74.06,2025-08-30 18:10:18.636326,In Procesare
48092,107,Bom-B200,64,491.04,2025-05-23 18:10:18.636326,Finalizat
48093,110,BOM-A100,24,231.98,2025-08-24 18:10:18.636326,Finalizat
48094,106,Bom-B200,56,427.16,2025-05-22 18:10:18.636326,Finalizat
48095,105,BOM-C300,50,241.6,2025-09-13 18:10:18.636326,In Procesare
48096,110,BOM-B200,34,225.92,2025-06-24 18:10:18.636326,Finalizat
48097,108,BOM-C300,57,217.64,2025-11-03 18:10:18.636326,Finalizat
48098,107,BOM-B200,61,99.11,2025-09-20 18:10:18.636326,In Procesare
48099,102,bom-a100,60,54.03,2025-07-08 18:10:18.636326,Finalizat
48100,105,BOM-C300,32,212.42,2026-02-14 18:10:18.636326,Finalizat
48101,110,BOM-C300,39,279.7,2026-03-09 18:10:18.636326,Finalizat
48102,109,Bom-B200,59,264.33,2025-11-19 18:10:18.636326,Finalizat
48103,102,BOM-B200,47,50.96,2025-07-30 18:10:18.636326,Finalizat
48104,105,BOM-C300,40,225.67,2026-03-31 18:10:18.636326,
48105,101,BOM-B200,51,397.4,2025-09-27 18:10:18.636326,Finalizat
48106,107,BOM-B200,-15,470.7,2025-11-30 18:10:18.636326,Anulat
48107,104,Bom-B200,52,255.41,2025-11-23 18:10:18.636326,Anulat
48108,103,BOM-C300,56,332.09,2026-01-27 18:10:18.636326,Finalizat
48109,105,bom-a100,68,313.2,2026-01-27 18:10:18.636326,Finalizat
48110,108,BOM-C300,56,420.59,2026-04-08 18:10:18.636326,Finalizat
48111,105,BOM-B200,46,111.35,2025-11-28 18:10:18.636326,In Procesare
48112,104,BOM-C300,67,363.39,2025-05-27 18:10:18.636326,Finalizat
48113,108,Bom-B200,47,485.45,2025-06-30 18:10:18.636326,In Procesare
48114,107,Bom-B200,43,290.02,2026-03-06 18:10:18.636326,
48115,107,bom-a100,34,28.5,2025-12-27 18:10:18.636326,In Procesare
48116,106,Bom-B200,61,228.93,2025-09-19 18:10:18.636326,Finalizat
48117,104,BOM-C300,40,56.3,2025-09-18 18:10:18.636326,
48118,102,BOM-B200,32,152.21,2026-03-10 18:10:18.636326,Finalizat
48119,106,bom-a100,51,339.63,2026-03-16 18:10:18.636326,
48120,108,Bom-B200,61,310.09,2025-07-23 18:10:18.636326,Finalizat
48121,106,bom-a100,54,34.67,2026-02-08 18:10:18.636326,In Procesare
48122,101,Bom-B200,51,129.1,2025-08-09 18:10:18.636326,In Procesare
48123,101,BOM-B200,9,198.53,2025-07-11 18:10:18.636326,Finalizat
48124,102,bom-a100,90,259.25,2026-03-03 18:10:18.636326,Finalizat
48125,105,BOM-C300,-15,127.76,2025-08-28 18:10:18.636326,Finalizat
48126,101,BOM-B200,66,327.84,2025-09-19 18:10:18.636326,Finalizat
48127,109,bom-a100,42,263.9,2026-02-07 18:10:18.636326,Finalizat
48128,110,bom-a100,65,369.93,2026-01-17 18:10:18.636326,
48129,109,BOM-B200,-15,78.89,2026-03-05 18:10:18.636326,
48130,109,BOM-A100,47,410.42,2025-10-08 18:10:18.636326,Finalizat
48131,101,BOM-B200,40,250.18,2026-02-05 18:10:18.636326,Finalizat
48132,107,BOM-A100,91,67.07,2025-09-15 18:10:18.636326,Finalizat
48133,110,Bom-B200,73,105.92,2025-07-14 18:10:18.636326,In Procesare
48134,106,BOM-B200,-5,374.03,2025-04-24 18:10:18.636326,Finalizat
48135,107,Bom-B200,24,135.64,2025-04-19 18:10:18.636326,Anulat
48136,106,BOM-C300,37,202.54,2025-05-26 18:10:18.636326,Finalizat
48137,106,BOM-B200,47,435.35,2025-11-22 18:10:18.636326,Finalizat
48138,108,BOM-A100,60,400.99,2025-11-26 18:10:18.636326,Finalizat
48139,102,bom-a100,29,313.69,2026-02-11 18:10:18.636326,Finalizat
48140,101,BOM-C300,29,19.36,2025-09-18 18:10:18.636326,Finalizat
48141,109,BOM-C300,17,350.45,2025-09-10 18:10:18.636326,Finalizat
48142,101,BOM-A100,39,101.33,2025-05-02 18:10:18.636326,Finalizat
48143,101,BOM-B200,41,268.33,2025-11-17 18:10:18.636326,In Procesare
48144,106,BOM-B200,66,429.59,2025-07-24 18:10:18.636326,Finalizat
48145,109,BOM-A100,70,390.19,2025-07-14 18:10:18.636326,Finalizat
48146,105,BOM-C300,40,187.98,2025-10-17 18:10:18.636326,Finalizat
48147,104,BOM-C300,51,433.53,2025-09-14 18:10:18.636326,
48148,108,BOM-B200,51,236.14,2026-01-10 18:10:18.636326,In Procesare
48149,103,BOM-C300,13,497.56,2025-10-17 18:10:18.636326,Finalizat
48150,110,bom-a100,54,345.85,2025-06-30 18:10:18.636326,Anulat
48151,102,BOM-C300,44,314.48,2025-11-21 18:10:18.636326,Finalizat
48152,104,Bom-B200,61,227.75,2025-05-25 18:10:18.636326,Finalizat
48153,101,BOM-C300,22,339.97,2025-11-04 18:10:18.636326,
48154,101,bom-a100,87,397.15,2025-12-27 18:10:18.636326,
48155,109,BOM-C300,47,253.14,2025-10-04 18:10:18.636326,Finalizat
48156,101,BOM-B200,74,477.01,2025-07-15 18:10:18.636326,In Procesare
48157,106,BOM-A100,67,286.13,2025-08-04 18:10:18.636326,Finalizat
48158,105,BOM-C300,56,385.82,2025-11-08 18:10:18.636326,
48159,107,Bom-B200,73,87.75,2025-11-19 18:10:18.636326,Finalizat
48160,108,bom-a100,44,50.73,2025-08-09 18:10:18.636326,Finalizat
48161,103,BOM-A100,41,28.1,2026-02-05 18:10:18.636326,Finalizat
48162,108,BOM-B200,35,221.15,2025-06-19 18:10:18.636326,Finalizat
48163,105,BOM-C300,83,187.81,2025-06-19 18:10:18.636326,Finalizat
48164,110,BOM-B200,63,340.99,2025-09-05 18:10:18.636326,Finalizat
48165,108,bom-a100,63,399.13,2025-08-05 18:10:18.636326,Finalizat
48166,104,Bom-B200,35,456.34,2025-11-25 18:10:18.636326,In Procesare
48167,108,BOM-A100,41,357.4,2025-05-26 18:10:18.636326,Anulat
48168,106,BOM-C300,40,68.96,2026-03-25 18:10:18.636326,Finalizat
48169,106,BOM-A100,35,455.86,2025-10-29 18:10:18.636326,
48170,106,BOM-A100,49,391.98,2026-03-29 18:10:18.636326,
48171,110,Bom-B200,73,13.44,2026-01-23 18:10:18.636326,Finalizat
48172,104,bom-a100,63,164.06,2026-01-30 18:10:18.636326,Finalizat
48173,106,BOM-C300,44,421.74,2025-10-25 18:10:18.636326,In Procesare
48174,106,BOM-C300,67,46.76,2025-08-17 18:10:18.636326,Finalizat
48175,105,BOM-A100,14,226.23,2025-10-21 18:10:18.636326,Finalizat
48176,103,bom-a100,-19,253.13,2025-08-28 18:10:18.636326,Finalizat
48177,106,BOM-B200,51,469.35,2025-10-20 18:10:18.636326,Finalizat
48178,101,bom-a100,62,219.79,2025-11-22 18:10:18.636326,In Procesare
48179,104,BOM-C300,28,479.71,2025-10-11 18:10:18.636326,Finalizat
48180,109,BOM-A100,56,314.58,2025-11-23 18:10:18.636326,In Procesare
48181,103,Bom-B200,58,38.08,2025-05-26 18:10:18.636326,Finalizat
48182,110,Bom-B200,64,29.46,2025-06-27 18:10:18.636326,
48183,103,BOM-B200,51,418.91,2026-01-15 18:10:18.636326,Finalizat
48184,109,BOM-B200,54,295.49,2026-03-16 18:10:18.636326,Finalizat
48185,103,BOM-A100,74,113.78,2026-03-14 18:10:18.636326,In Procesare
48186,109,BOM-B200,93,374.79,2025-10-10 18:10:18.636326,Finalizat
48187,106,BOM-C300,47,219.98,2025-04-27 18:10:18.636326,Finalizat
48188,102,BOM-B200,38,330.94,2025-07-14 18:10:18.636326,Anulat
48189,101,Bom-B200,-15,416.69,2025-10-26 18:10:18.636326,In Procesare
48190,102,bom-a100,27,408.41,2026-03-28 18:10:18.636326,Finalizat
48191,108,bom-a100,43,59.71,2025-11-28 18:10:18.636326,Finalizat
48192,107,BOM-B200,32,335.28,2025-11-10 18:10:18.636326,In Procesare
48193,107,Bom-B200,60,239.34,2026-02-04 18:10:18.636326,In Procesare
48194,105,BOM-C300,30,450.15,2025-09-03 18:10:18.636326,Finalizat
48195,106,BOM-A100,65,134.77,2026-01-11 18:10:18.636326,Finalizat
48196,108,bom-a100,-15,122.03,2025-09-24 18:10:18.636326,Anulat
48197,107,bom-a100,35,203.12,2025-06-05 18:10:18.636326,Finalizat
48198,104,BOM-A100,49,328.29,2025-09-10 18:10:18.636326,Finalizat
48199,101,Bom-B200,25,404.19,2025-12-11 18:10:18.636326,In Procesare
48200,104,BOM-C300,78,419.13,2025-10-10 18:10:18.636326,Finalizat
48201,102,BOM-B200,36,343.06,2025-07-07 18:10:18.636326,Finalizat
48202,106,BOM-C300,57,384.86,2025-09-16 18:10:18.636326,Finalizat
48203,105,BOM-B200,20,13.99,2025-12-17 18:10:18.636326,In Procesare
48204,108,BOM-C300,58,299.41,2025-09-30 18:10:18.636326,Finalizat
48205,107,Bom-B200,-15,283.96,2025-11-14 18:10:18.636326,Finalizat
48206,101,BOM-C300,20,80.12,2025-09-21 18:10:18.636326,
48207,104,BOM-A100,37,278.53,2025-08-23 18:10:18.636326,Finalizat
48208,104,bom-a100,54,154.66,2025-06-09 18:10:18.636326,Finalizat
48209,108,BOM-C300,21,213.8,2025-10-04 18:10:18.636326,In Procesare
48210,104,bom-a100,64,307.09,2025-04-18 18:10:18.636326,In Procesare
48211,105,BOM-A100,63,18.89,2026-01-28 18:10:18.636326,Finalizat
48212,105,bom-a100,74,250.98,2025-06-25 18:10:18.636326,Finalizat
48213,106,BOM-C300,33,450.38,2026-03-09 18:10:18.636326,Finalizat
48214,108,BOM-B200,46,241.85,2025-09-10 18:10:18.636326,
48215,105,BOM-B200,67,34.42,2026-03-25 18:10:18.636326,
48216,102,BOM-A100,67,329.75,2025-05-13 18:10:18.636326,
48217,103,BOM-C300,118,249.66,2026-02-02 18:10:18.636326,Anulat
48218,110,bom-a100,30,277.66,2026-02-27 18:10:18.636326,Finalizat
48219,102,Bom-B200,30,240.19,2026-04-08 18:10:18.636326,Finalizat
48220,107,BOM-A100,56,189.25,2025-07-23 18:10:18.636326,Finalizat
48221,108,BOM-A100,20,220.15,2025-09-02 18:10:18.636326,Finalizat
48222,110,BOM-B200,40,451.92,2025-07-29 18:10:18.636326,Anulat
48223,104,Bom-B200,51,190.63,2025-05-30 18:10:18.636326,Finalizat
48224,102,bom-a100,12,476.38,2025-11-25 18:10:18.636326,In Procesare
48225,105,BOM-C300,61,243.82,2026-02-12 18:10:18.636326,Finalizat
48226,104,BOM-B200,39,271.97,2026-03-21 18:10:18.636326,In Procesare
48227,110,BOM-A100,37,185.28,2025-09-24 18:10:18.636326,Finalizat
48228,106,BOM-A100,27,420.83,2025-12-12 18:10:18.636326,Finalizat
48229,101,Bom-B200,54,330.37,2025-09-08 18:10:18.636326,
48230,103,bom-a100,47,247.67,2026-03-12 18:10:18.636326,Finalizat
48231,108,bom-a100,52,286.45,2026-01-04 18:10:18.636326,
48232,104,BOM-B200,11,159.19,2025-05-10 18:10:18.636326,Finalizat
48233,103,bom-a100,42,337.9,2025-07-19 18:10:18.636326,Finalizat
48234,110,Bom-B200,0,259.66,2025-08-10 18:10:18.636326,Finalizat
48235,105,BOM-B200,65,465.0,2026-02-06 18:10:18.636326,Finalizat
48236,106,bom-a100,-15,200.25,2026-04-16 18:10:18.636326,
48237,101,BOM-B200,-15,279.08,2025-08-09 18:10:18.636326,In Procesare
48238,110,BOM-B200,57,467.74,2025-06-05 18:10:18.636326,Finalizat
48239,108,BOM-A100,49,151.42,2025-09-17 18:10:18.636326,Finalizat
48240,105,Bom-B200,38,235.54,2025-07-14 18:10:18.636326,Finalizat
48241,107,Bom-B200,39,239.63,2025-05-13 18:10:18.636326,Finalizat
48242,103,BOM-B200,79,356.64,2026-04-08 18:10:18.636326,Finalizat
48243,108,BOM-C300,63,463.21,2026-02-14 18:10:18.636326,Anulat
48244,108,bom-a100,47,357.92,2025-09-11 18:10:18.636326,Finalizat
48245,108,BOM-A100,47,34.0,2025-12-25 18:10:18.636326,
48246,106,BOM-C300,62,474.68,2025-07-08 18:10:18.636326,Finalizat
48247,104,BOM-B200,52,94.81,2025-06-14 18:10:18.636326,Finalizat
48248,110,BOM-A100,70,56.57,2026-01-26 18:10:18.636326,In Procesare
48249,107,BOM-C300,-15,218.58,2025-10-12 18:10:18.636326,In Procesare
48250,101,BOM-C300,64,400.75,2026-04-07 18:10:18.636326,Finalizat
48251,110,BOM-B200,-15,85.47,2025-11-04 18:10:18.636326,In Procesare
48252,109,bom-a100,38,452.99,2026-03-21 18:10:18.636326,Finalizat
48253,108,Bom-B200,51,25.64,2025-09-17 18:10:18.636326,Finalizat
48254,105,Bom-B200,59,92.51,2025-09-20 18:10:18.636326,
48255,101,Bom-B200,-8,234.2,2025-09-14 18:10:18.636326,Finalizat
48256,108,BOM-B200,25,66.69,2025-11-23 18:10:18.636326,Finalizat
48257,103,bom-a100,65,208.39,2025-07-20 18:10:18.636326,Finalizat
48258,101,BOM-A100,67,482.79,2025-09-23 18:10:18.636326,Finalizat
48259,101,BOM-C300,28,163.29,2026-01-14 18:10:18.636326,Finalizat
48260,109,BOM-B200,28,135.42,2026-04-06 18:10:18.636326,
48261,109,BOM-C300,56,490.97,2026-03-13 18:10:18.636326,Finalizat
48262,101,bom-a100,38,254.36,2025-12-31 18:10:18.636326,Finalizat
48263,102,bom-a100,56,196.46,2025-08-30 18:10:18.636326,
48264,106,BOM-C300,38,15.41,2025-06-22 18:10:18.636326,Finalizat
48265,110,Bom-B200,80,204.64,2025-07-12 18:10:18.636326,Finalizat
48266,106,BOM-C300,25,161.8,2026-02-07 18:10:18.636326,In Procesare
48267,109,Bom-B200,48,447.55,2025-11-03 18:10:18.636326,In Procesare
48268,110,BOM-A100,70,476.23,2025-06-04 18:10:18.636326,Finalizat
48269,104,Bom-B200,46,246.64,2026-01-23 18:10:18.636326,Finalizat
48270,110,BOM-B200,48,446.39,2025-07-12 18:10:18.636326,Finalizat
48271,101,bom-a100,57,280.68,2025-12-16 18:10:18.636326,Finalizat
48272,110,BOM-B200,61,383.03,2025-11-13 18:10:18.636326,Finalizat
48273,108,BOM-A100,48,75.98,2025-08-07 18:10:18.636326,Finalizat
48274,110,BOM-A100,80,445.26,2025-08-18 18:10:18.636326,
48275,108,Bom-B200,34,36.87,2025-08-17 18:10:18.636326,In Procesare
48276,106,BOM-A100,93,129.52,2025-11-12 18:10:18.636326,Finalizat
48277,105,BOM-B200,36,443.32,2025-07-15 18:10:18.636326,Finalizat
48278,106,bom-a100,21,469.73,2025-10-19 18:10:18.636326,Finalizat
48279,102,Bom-B200,41,354.51,2025-04-25 18:10:18.636326,Finalizat
48280,105,BOM-C300,65,392.27,2025-09-08 18:10:18.636326,In Procesare
48281,110,BOM-A100,68,332.09,2026-01-14 18:10:18.636326,Finalizat
48282,102,BOM-A100,47,361.23,2026-03-10 18:10:18.636326,Finalizat
48283,108,Bom-B200,20,285.12,2025-07-25 18:10:18.636326,
48284,110,Bom-B200,69,211.12,2026-03-29 18:10:18.636326,Finalizat
48285,106,Bom-B200,56,239.8,2026-04-03 18:10:18.636326,Finalizat
48286,109,bom-a100,62,68.25,2026-02-01 18:10:18.636326,Finalizat
48287,108,bom-a100,36,202.13,2026-01-13 18:10:18.636326,
48288,102,Bom-B200,47,176.61,2025-11-03 18:10:18.636326,Finalizat
48289,106,BOM-C300,60,380.0,2025-12-21 18:10:18.636326,Finalizat
48290,103,bom-a100,-15,275.5,2025-08-29 18:10:18.636326,Finalizat
48291,102,BOM-C300,67,30.04,2025-07-19 18:10:18.636326,
48292,105,BOM-C300,55,285.88,2026-02-17 18:10:18.636326,
48293,103,BOM-B200,45,479.55,2025-10-17 18:10:18.636326,In Procesare
48294,103,BOM-A100,36,496.7,2025-09-08 18:10:18.636326,Finalizat
48295,103,Bom-B200,43,463.26,2025-06-11 18:10:18.636326,In Procesare
48296,103,BOM-A100,-15,323.49,2025-11-07 18:10:18.636326,Finalizat
48297,104,BOM-C300,74,349.33,2025-05-06 18:10:18.636326,In Procesare
48298,105,BOM-A100,-15,26.9,2025-06-22 18:10:18.636326,Finalizat
48299,109,bom-a100,74,211.81,2026-01-06 18:10:18.636326,Finalizat
48300,105,bom-a100,2,55.1,2025-11-21 18:10:18.636326,Finalizat
48301,110,BOM-B200,64,241.46,2025-08-13 18:10:18.636326,Finalizat
48302,102,Bom-B200,53,291.61,2025-10-17 18:10:18.636326,Finalizat
48303,110,BOM-C300,39,192.4,2025-06-23 18:10:18.636326,Anulat
48304,109,BOM-A100,55,16.56,2026-03-21 18:10:18.636326,Finalizat
48305,106,BOM-A100,34,209.97,2026-03-13 18:10:18.636326,
48306,109,BOM-C300,17,109.92,2025-06-30 18:10:18.636326,Finalizat
48307,110,BOM-A100,99,459.02,2025-07-24 18:10:18.636326,In Procesare
48308,108,BOM-A100,22,446.1,2025-07-01 18:10:18.636326,Finalizat
48309,106,BOM-A100,49,261.89,2025-08-31 18:10:18.636326,Finalizat
48310,101,Bom-B200,27,313.07,2026-03-14 18:10:18.636326,Finalizat
48311,107,BOM-A100,8,97.82,2025-06-07 18:10:18.636326,Finalizat
48312,105,bom-a100,59,497.05,2025-04-28 18:10:18.636326,Finalizat
48313,110,BOM-A100,18,195.8,2025-06-11 18:10:18.636326,Finalizat
48314,105,BOM-B200,67,309.96,2025-04-26 18:10:18.636326,Finalizat
48315,103,BOM-B200,54,260.09,2025-08-17 18:10:18.636326,Finalizat
48316,103,BOM-A100,29,127.2,2026-02-14 18:10:18.636326,Finalizat
48317,102,BOM-C300,41,416.57,2025-11-09 18:10:18.636326,Finalizat
48318,102,Bom-B200,25,333.01,2025-10-19 18:10:18.636326,Finalizat
48319,105,Bom-B200,34,154.28,2026-02-05 18:10:18.636326,Finalizat
48320,108,BOM-A100,63,246.47,2025-12-05 18:10:18.636326,Finalizat
48321,102,BOM-B200,57,15.96,2025-12-16 18:10:18.636326,Finalizat
48322,104,BOM-B200,21,107.15,2026-02-11 18:10:18.636326,Finalizat
48323,109,BOM-C300,11,218.11,2025-06-07 18:10:18.636326,Finalizat
48324,106,bom-a100,52,90.93,2026-02-15 18:10:18.636326,Finalizat
48325,103,Bom-B200,67,18.65,2026-03-10 18:10:18.636326,Finalizat
48326,106,BOM-B200,28,370.43,2025-10-18 18:10:18.636326,Finalizat
48327,104,BOM-A100,40,184.21,2025-09-08 18:10:18.636326,Finalizat
48328,109,BOM-B200,59,39.56,2025-11-22 18:10:18.636326,Finalizat
48329,102,BOM-C300,58,450.93,2025-08-02 18:10:18.636326,Finalizat
48330,105,Bom-B200,76,402.36,2026-02-28 18:10:18.636326,
48331,109,BOM-A100,65,446.35,2025-07-14 18:10:18.636326,Finalizat
48332,105,Bom-B200,39,56.63,2025-11-02 18:10:18.636326,In Procesare
48333,103,bom-a100,51,65.66,2025-11-03 18:10:18.636326,
48334,105,BOM-B200,50,53.64,2026-03-24 18:10:18.636326,Finalizat
48335,110,BOM-B200,-15,79.97,2025-08-03 18:10:18.636326,Finalizat
48336,108,bom-a100,50,306.42,2025-06-12 18:10:18.636326,Finalizat
48337,107,bom-a100,31,402.8,2025-10-07 18:10:18.636326,Finalizat
48338,104,bom-a100,51,385.31,2025-12-20 18:10:18.636326,Finalizat
48339,108,BOM-C300,54,432.81,2026-01-18 18:10:18.636326,In Procesare
48340,110,bom-a100,53,120.38,2025-07-06 18:10:18.636326,Finalizat
48341,103,Bom-B200,-15,40.41,2026-02-10 18:10:18.636326,In Procesare
48342,106,bom-a100,30,301.86,2025-12-07 18:10:18.636326,Finalizat
48343,110,BOM-C300,22,389.53,2026-04-03 18:10:18.636326,
48344,101,BOM-B200,94,156.23,2025-10-12 18:10:18.636326,Finalizat
48345,102,BOM-A100,43,225.32,2026-01-17 18:10:18.636326,Anulat
48346,102,BOM-C300,37,409.27,2026-02-11 18:10:18.636326,Finalizat
48347,109,BOM-B200,69,239.25,2025-09-25 18:10:18.636326,Anulat
48348,106,BOM-B200,103,462.76,2025-12-23 18:10:18.636326,In Procesare
48349,103,Bom-B200,33,449.97,2025-08-24 18:10:18.636326,Finalizat
48350,104,BOM-C300,83,438.49,2025-04-16 18:10:18.636326,In Procesare
48351,109,bom-a100,-15,447.56,2026-03-22 18:10:18.636326,
48352,109,bom-a100,48,455.53,2026-03-10 18:10:18.636326,In Procesare
48353,108,Bom-B200,48,347.54,2025-04-28 18:10:18.636326,Finalizat
48354,108,BOM-C300,25,330.23,2025-10-11 18:10:18.636326,Finalizat
48355,105,BOM-B200,73,325.13,2025-06-11 18:10:18.636326,In Procesare
48356,101,BOM-C300,-15,390.43,2025-11-19 18:10:18.636326,Finalizat
48357,107,BOM-C300,58,207.6,2026-03-07 18:10:18.636326,Finalizat
48358,104,BOM-B200,65,403.04,2025-10-07 18:10:18.636326,In Procesare
48359,107,BOM-B200,52,87.69,2025-12-12 18:10:18.636326,Finalizat
48360,103,BOM-C300,47,459.82,2025-05-25 18:10:18.636326,Finalizat
48361,102,BOM-A100,71,285.19,2025-06-04 18:10:18.636326,Finalizat
48362,107,BOM-B200,47,214.7,2025-06-06 18:10:18.636326,
48363,110,BOM-C300,40,452.96,2025-09-12 18:10:18.636326,Finalizat
48364,104,bom-a100,39,36.83,2025-11-09 18:10:18.636326,Finalizat
48365,107,BOM-C300,27,141.85,2025-10-28 18:10:18.636326,
48366,109,BOM-C300,72,243.35,2025-04-25 18:10:18.636326,Finalizat
48367,109,BOM-A100,61,475.35,2026-03-18 18:10:18.636326,Finalizat
48368,106,BOM-A100,36,296.4,2025-07-29 18:10:18.636326,Finalizat
48369,103,BOM-A100,41,302.88,2025-12-09 18:10:18.636326,Finalizat
48370,104,BOM-A100,32,233.76,2025-07-05 18:10:18.636326,Finalizat
48371,103,bom-a100,49,72.22,2025-10-15 18:10:18.636326,In Procesare
48372,106,Bom-B200,38,132.51,2025-12-11 18:10:18.636326,Anulat
48373,101,Bom-B200,18,444.32,2025-07-22 18:10:18.636326,Finalizat
48374,103,bom-a100,-15,30.71,2025-09-21 18:10:18.636326,Finalizat
